path,filename,split_v2,cluster_k98,version,n_chromatic,achromatic_set,mean_chroma,mean_saturation,colorfulness
train/train/photography_105119.jpg,photography_105119.jpg,train,0,brown|gray|orange,2,gray,21.42,0.3982,50.66
train/train/photography_105131.jpg,photography_105131.jpg,train,0,brown|gray|orange,2,gray,33.57,0.5759,60.96
train/train/photography_47821.jpg,photography_47821.jpg,test,0,brown|gray|orange,2,gray,17.9,0.3154,48.76
train/train/industrial_21587.jpg,industrial_21587.jpg,test,0,brown|gray|red,2,gray,22.84,0.4855,34.47
train/train/photography_32009.jpg,photography_32009.jpg,train,0,brown|gray|red,2,gray,16.57,0.3767,30.76
train/train/photography_47815.jpg,photography_47815.jpg,train,0,brown|gray|white,1,gray|white,15.73,0.2888,40.23
val/val/photography_47818.jpg,photography_47818.jpg,train,0,brown|gray|white,1,gray|white,16.32,0.2935,39.65
train/train/photography_91160.jpg,photography_91160.jpg,val,0,brown|gray|white,1,gray|white,11.82,0.2758,33.52
train/train/industrial_21529.jpg,industrial_21529.jpg,test,0,brown|gray|yellow,2,gray,11.31,0.3131,32.29
train/train/photography_102976.jpg,photography_102976.jpg,train,0,brown|gray|yellow,2,gray,14.03,0.3718,32.99
train/train/photography_105052.jpg,photography_105052.jpg,train,0,brown|gray|yellow,2,gray,16.03,0.2855,37.77
train/train/industrial_21103.jpg,industrial_21103.jpg,train,0,brown|green|yellow,3,,18.45,0.528,31.89
val/val/industrial_21166.jpg,industrial_21166.jpg,val,0,brown|green|yellow,3,,24.98,0.5114,50.84
train/train/industrial_21521.jpg,industrial_21521.jpg,train,0,brown|green|yellow,3,,20.53,0.3809,35.82
val/val/nature_19286.jpg,nature_19286.jpg,train,0,brown|green|yellow,3,,24.29,0.5332,58.42
train/train/nature_19339.jpg,nature_19339.jpg,val,0,brown|green|yellow,3,,14.78,0.3049,35.57
train/train/nature_21120.jpg,nature_21120.jpg,val,0,brown|green|yellow,3,,13.39,0.31,33.07
train/train/photography_101564.jpg,photography_101564.jpg,val,0,brown|green|yellow,3,,19.78,0.4573,43.14
train/train/photography_101704.jpg,photography_101704.jpg,train,0,brown|green|yellow,3,,18.45,0.528,31.89
train/train/photography_102462.jpg,photography_102462.jpg,train,0,brown|green|yellow,3,,16.73,0.3209,38.36
train/train/photography_102489.jpg,photography_102489.jpg,train,0,brown|green|yellow,3,,16.32,0.4359,38.07
val/val/photography_102703.jpg,photography_102703.jpg,train,0,brown|green|yellow,3,,24.65,0.531,66.91
train/train/photography_102779.jpg,photography_102779.jpg,train,0,brown|green|yellow,3,,25.96,0.5526,47.09
train/train/photography_102795.jpg,photography_102795.jpg,val,0,brown|green|yellow,3,,24.98,0.5114,50.84
train/train/photography_102823.jpg,photography_102823.jpg,train,0,brown|green|yellow,3,,17.05,0.4433,43.49
train/train/photography_110077.jpg,photography_110077.jpg,val,0,brown|green|yellow,3,,20.04,0.5744,35.0
train/train/photography_110078.jpg,photography_110078.jpg,val,0,brown|green|yellow,3,,20.87,0.5554,35.39
train/train/photography_110079.jpg,photography_110079.jpg,val,0,brown|green|yellow,3,,20.34,0.5422,34.7
train/train/nature_19885.jpg,nature_19885.jpg,train,0,brown|orange,2,,19.37,0.4544,41.79
train/train/nature_19886.jpg,nature_19886.jpg,train,0,brown|orange,2,,18.52,0.42,42.51
train/train/photography_103667.jpg,photography_103667.jpg,train,0,brown|orange,2,,25.21,0.4204,61.65
val/val/photography_105093.jpg,photography_105093.jpg,val,0,brown|orange,2,,20.73,0.4413,49.89
val/val/industrial_21280.jpg,industrial_21280.jpg,val,0,brown|orange|red,3,,25.63,0.4891,49.5
test/nature_45972.jpg,nature_45972.jpg,train,0,brown|orange|red,3,,25.05,0.4054,60.56
train/train/photography_100994.jpg,photography_100994.jpg,train,0,brown|orange|red,3,,39.47,0.6862,62.47
train/train/photography_102746.jpg,photography_102746.jpg,test,0,brown|orange|red,3,,32.76,0.5955,76.77
train/train/photography_102956.jpg,photography_102956.jpg,train,0,brown|orange|red,3,,26.54,0.4258,64.19
train/train/photography_104893.jpg,photography_104893.jpg,val,0,brown|orange|red,3,,25.63,0.4891,49.5
train/train/photography_105729.jpg,photography_105729.jpg,train,0,brown|orange|red,3,,18.64,0.4124,45.03
train/train/photography_106080.jpg,photography_106080.jpg,val,0,brown|orange|red,3,,14.35,0.3173,31.79
train/train/photography_107252.jpg,photography_107252.jpg,val,0,brown|orange|red,3,,16.07,0.3166,36.89
train/train/photography_91161.jpg,photography_91161.jpg,train,0,brown|orange|red,3,,12.74,0.3817,43.16
train/train/industrial_21100.jpg,industrial_21100.jpg,train,0,brown|orange|white,2,white,13.25,0.3013,36.4
train/train/industrial_21510.jpg,industrial_21510.jpg,train,0,brown|orange|white,2,white,19.47,0.3339,51.14
train/train/photography_101556.jpg,photography_101556.jpg,train,0,brown|orange|white,2,white,13.25,0.3013,36.4
train/train/photography_104072.jpg,photography_104072.jpg,val,0,brown|orange|white,2,white,17.89,0.3187,46.61
train/train/photography_105156.jpg,photography_105156.jpg,train,0,brown|orange|white,2,white,16.92,0.3566,42.07
train/train/photography_109809.jpg,photography_109809.jpg,train,0,brown|orange|white,2,white,17.65,0.3518,49.66
train/train/photography_29768.jpg,photography_29768.jpg,val,0,brown|orange|white,2,white,18.27,0.2849,52.42
train/train/photography_91152.jpg,photography_91152.jpg,val,0,brown|orange|white,2,white,21.02,0.3942,46.71
train/train/migration_14501.jpg,migration_14501.jpg,train,0,brown|orange|yellow,3,,27.06,0.4089,51.96
train/train/nature_19016.jpg,nature_19016.jpg,train,0,brown|orange|yellow,3,,22.26,0.4264,60.28
train/train/nature_19017.jpg,nature_19017.jpg,train,0,brown|orange|yellow,3,,24.06,0.4458,68.81
train/train/photography_110019.jpg,photography_110019.jpg,train,0,brown|orange|yellow,3,,24.57,0.4589,53.66
train/train/photography_110072.jpg,photography_110072.jpg,train,0,brown|orange|yellow,3,,22.26,0.4264,60.28
train/train/photography_110073.jpg,photography_110073.jpg,train,0,brown|orange|yellow,3,,24.06,0.4458,68.81
train/train/photography_47822.jpg,photography_47822.jpg,test,0,brown|orange|yellow,3,,26.87,0.4637,76.53
train/train/photography_99537.jpg,photography_99537.jpg,train,0,brown|orange|yellow,3,,19.26,0.3747,42.96
train/train/photography_105118.jpg,photography_105118.jpg,train,0,brown|pink|red,3,,28.81,0.6989,43.99
train/train/industrial_21149.jpg,industrial_21149.jpg,test,0,brown|red,2,,15.32,0.559,42.07
train/train/nature_19358.jpg,nature_19358.jpg,train,0,brown|red,2,,26.57,0.6929,39.12
train/train/nature_19744.jpg,nature_19744.jpg,train,0,brown|red,2,,8.85,0.4112,26.22
test/photography_102449.jpg,photography_102449.jpg,train,0,brown|red,2,,16.59,0.4457,41.55
train/train/photography_102675.jpg,photography_102675.jpg,test,0,brown|red,2,,15.32,0.559,42.07
train/train/photography_104545.jpg,photography_104545.jpg,train,0,brown|red,2,,21.34,0.5358,29.94
train/train/photography_104903.jpg,photography_104903.jpg,train,0,brown|red|white,2,white,29.33,0.5975,43.42
train/train/nature_20129.jpg,nature_20129.jpg,train,0,brown|red|yellow,3,,9.62,0.3268,27.57
train/train/photography_101629.jpg,photography_101629.jpg,train,0,brown|white,1,white,15.73,0.3781,38.44
val/val/photography_101710.jpg,photography_101710.jpg,train,0,brown|white,1,white,16.48,0.4282,41.33
train/train/photography_102478.jpg,photography_102478.jpg,train,0,brown|white,1,white,18.47,0.5409,44.61
train/train/nature_19052.jpg,nature_19052.jpg,train,0,brown|white|yellow,2,white,15.39,0.2946,40.33
test/nature_40100.jpg,nature_40100.jpg,val,0,brown|white|yellow,2,white,19.47,0.4053,41.92
train/train/photography_100842.jpg,photography_100842.jpg,train,0,brown|white|yellow,2,white,13.18,0.3136,33.28
train/train/photography_47810.jpg,photography_47810.jpg,train,0,brown|white|yellow,2,white,16.24,0.2783,42.39
train/train/photography_102778.jpg,photography_102778.jpg,train,0,brown|yellow,2,,26.13,0.5448,50.77
train/train/photography_110021.jpg,photography_110021.jpg,train,0,brown|yellow,2,,21.1,0.4534,47.68
train/train/photography_110025.jpg,photography_110025.jpg,train,0,brown|yellow,2,,20.66,0.502,49.73
train/train/photography_30563.jpg,photography_30563.jpg,val,0,cyan|gray|green,2,gray,20.31,0.4063,36.02
train/train/photography_31110.jpg,photography_31110.jpg,train,0,cyan|gray|green,2,gray,13.97,0.2727,40.4
train/train/photography_29859.jpg,photography_29859.jpg,train,0,cyan|green,2,,16.21,0.4771,35.12
train/train/industrial_112017.jpg,industrial_112017.jpg,test,0,cyan|green|white,2,white,20.58,0.4491,56.01
train/train/photography_28467.jpg,photography_28467.jpg,train,0,cyan|green|white,2,white,19.25,0.4189,35.45
test/photography_30007.jpg,photography_30007.jpg,val,0,cyan|green|yellow,3,,25.33,0.3157,54.02
train/train/photography_38505.jpg,photography_38505.jpg,train,0,cyan|green|yellow,3,,25.24,0.41,63.69
train/train/photography_90512.jpg,photography_90512.jpg,train,0,cyan|orange|white,2,white,16.12,0.2698,55.03
train/train/photography_102767.jpg,photography_102767.jpg,train,0,gray|green,1,gray,17.74,0.2521,35.56
train/train/photography_88022.jpg,photography_88022.jpg,train,0,gray|green,1,gray,20.37,0.4119,38.26
train/train/nature_20208.jpg,nature_20208.jpg,val,0,gray|green|white,1,gray|white,22.76,0.3157,47.63
train/train/photography_88009.jpg,photography_88009.jpg,train,0,gray|green|white,1,gray|white,24.82,0.3935,51.07
val/val/nature_19758.jpg,nature_19758.jpg,train,0,gray|green|yellow,2,gray,22.16,0.264,48.45
train/train/photography_104707.jpg,photography_104707.jpg,train,0,gray|green|yellow,2,gray,14.6,0.2768,34.65
test/photography_104882.jpg,photography_104882.jpg,train,0,gray|green|yellow,2,gray,20.78,0.3244,44.34
test/photography_27504.jpg,photography_27504.jpg,train,0,gray|green|yellow,2,gray,19.85,0.3994,32.69
train/train/photography_86503.jpg,photography_86503.jpg,train,0,gray|green|yellow,2,gray,22.58,0.3929,50.19
val/val/photography_105105.jpg,photography_105105.jpg,val,0,gray|orange,1,gray,22.99,0.3575,50.76
train/train/photography_109911.jpg,photography_109911.jpg,val,0,gray|orange|pink,2,gray,13.84,0.2945,49.12
train/train/photography_109940.jpg,photography_109940.jpg,train,0,gray|orange|pink,2,gray,13.93,0.2907,48.71
train/train/photography_27724.jpg,photography_27724.jpg,test,0,gray|orange|red,2,gray,11.7,0.2701,33.02
train/train/photography_91166.jpg,photography_91166.jpg,train,0,gray|orange|red,2,gray,22.15,0.3645,50.73
train/train/photography_33142.jpg,photography_33142.jpg,test,0,gray|orange|white,1,gray|white,15.96,0.2312,47.9
val/val/photography_109930.jpg,photography_109930.jpg,val,0,gray|purple|red,2,gray,14.89,0.2987,37.99
train/train/industrial_21359.jpg,industrial_21359.jpg,val,0,gray|red,1,gray,14.43,0.3063,29.83
test/photography_105128.jpg,photography_105128.jpg,val,0,gray|red,1,gray,14.43,0.3063,29.83
train/train/photography_32049.jpg,photography_32049.jpg,train,0,gray|red,1,gray,18.52,0.3685,33.87
train/train/photography_47811.jpg,photography_47811.jpg,val,0,gray|white|yellow,1,gray|white,16.42,0.2667,41.2
train/train/photography_102724.jpg,photography_102724.jpg,test,0,green,1,,19.79,0.3699,40.39
train/train/photography_104995.jpg,photography_104995.jpg,train,0,green|orange|yellow,3,,23.72,0.3827,46.51
train/train/photography_33017.jpg,photography_33017.jpg,train,0,green|orange|yellow,3,,21.51,0.3876,46.3
train/train/photography_88021.jpg,photography_88021.jpg,train,0,green|white,1,white,25.39,0.4555,48.74
train/train/nature_20130.jpg,nature_20130.jpg,train,0,green|white|yellow,2,white,21.73,0.4838,48.92
train/train/nature_20210.jpg,nature_20210.jpg,val,0,green|white|yellow,2,white,24.45,0.3569,49.62
train/train/nature_20243.jpg,nature_20243.jpg,train,0,green|white|yellow,2,white,28.47,0.4666,46.06
train/train/photography_101680.jpg,photography_101680.jpg,test,0,green|white|yellow,2,white,19.36,0.3384,41.07
test/photography_110081.jpg,photography_110081.jpg,train,0,green|white|yellow,2,white,21.27,0.475,32.99
train/train/photography_92398.jpg,photography_92398.jpg,train,0,green|white|yellow,2,white,25.41,0.3658,64.52
train/train/industrial_21498.jpg,industrial_21498.jpg,val,0,green|yellow,2,,14.75,0.335,36.86
train/train/industrial_21500.jpg,industrial_21500.jpg,val,0,green|yellow,2,,14.94,0.3163,36.91
train/train/nature_19019.jpg,nature_19019.jpg,val,0,green|yellow,2,,14.75,0.335,36.86
train/train/nature_19021.jpg,nature_19021.jpg,val,0,green|yellow,2,,14.94,0.3163,36.91
train/train/nature_20128.jpg,nature_20128.jpg,train,0,green|yellow,2,,21.46,0.4856,40.73
train/train/nature_21136.jpg,nature_21136.jpg,train,0,green|yellow,2,,19.59,0.3044,35.96
val/val/nature_77947.jpg,nature_77947.jpg,train,0,green|yellow,2,,31.42,0.4864,67.13
train/train/photography_101620.jpg,photography_101620.jpg,train,0,green|yellow,2,,17.31,0.3619,31.8
train/train/photography_101665.jpg,photography_101665.jpg,train,0,green|yellow,2,,23.03,0.4207,36.48
train/train/photography_102579.jpg,photography_102579.jpg,train,0,green|yellow,2,,20.85,0.4484,32.12
train/train/photography_105144.jpg,photography_105144.jpg,test,0,green|yellow,2,,25.35,0.4254,46.09
train/train/photography_110087.jpg,photography_110087.jpg,val,0,green|yellow,2,,14.75,0.335,36.86
train/train/photography_110089.jpg,photography_110089.jpg,val,0,green|yellow,2,,14.94,0.3163,36.91
train/train/photography_101511.jpg,photography_101511.jpg,train,0,magenta|orange|pink,3,,13.11,0.3397,43.13
val/val/photography_101512.jpg,photography_101512.jpg,train,0,magenta|orange|pink,3,,11.41,0.4156,42.3
val/val/photography_91154.jpg,photography_91154.jpg,val,0,orange,1,,32.8,0.4699,64.94
train/train/photography_101523.jpg,photography_101523.jpg,train,0,orange|pink,2,,12.73,0.4151,41.72
train/train/industrial_21374.jpg,industrial_21374.jpg,train,0,orange|pink|red,3,,49.06,0.6426,76.44
val/val/photography_100914.jpg,photography_100914.jpg,train,0,orange|pink|red,3,,14.06,0.4458,55.41
train/train/photography_101910.jpg,photography_101910.jpg,train,0,orange|pink|red,3,,16.47,0.3468,52.27
train/train/photography_105867.jpg,photography_105867.jpg,train,0,orange|pink|red,3,,49.06,0.6426,76.44
train/train/industrial_21277.jpg,industrial_21277.jpg,train,0,orange|red,2,,43.36,0.641,78.6
train/train/industrial_21366.jpg,industrial_21366.jpg,train,0,orange|red,2,,16.3,0.2735,35.91
val/val/photography_101911.jpg,photography_101911.jpg,train,0,orange|red,2,,22.68,0.4269,61.85
train/train/photography_102955.jpg,photography_102955.jpg,train,0,orange|red,2,,26.38,0.4263,63.31
train/train/photography_104889.jpg,photography_104889.jpg,train,0,orange|red,2,,43.36,0.641,78.6
train/train/photography_105134.jpg,photography_105134.jpg,train,0,orange|red,2,,27.88,0.4871,58.59
train/train/photography_105169.jpg,photography_105169.jpg,train,0,orange|red,2,,16.3,0.2735,35.91
train/train/photography_105630.jpg,photography_105630.jpg,val,0,orange|red,2,,11.14,0.2848,32.01
train/train/photography_106608.jpg,photography_106608.jpg,train,0,orange|red,2,,20.43,0.4,35.0
train/train/photography_100996.jpg,photography_100996.jpg,val,0,orange|red|white,2,white,19.34,0.2745,52.17
train/train/photography_105133.jpg,photography_105133.jpg,train,0,orange|red|white,2,white,43.15,0.5767,82.13
train/train/photography_91165.jpg,photography_91165.jpg,train,0,orange|red|white,2,white,26.61,0.4045,62.3
train/train/photography_104887.jpg,photography_104887.jpg,train,0,orange|red|yellow,3,,29.56,0.4481,64.23
train/train/photography_105151.jpg,photography_105151.jpg,train,0,orange|red|yellow,3,,23.38,0.3772,52.28
val/val/industrial_21134.jpg,industrial_21134.jpg,train,0,orange|white,1,white,22.34,0.3077,58.03
val/val/nature_15511.jpg,nature_15511.jpg,train,0,orange|white,1,white,17.16,0.2476,50.91
val/val/photography_101897.jpg,photography_101897.jpg,train,0,orange|white,1,white,22.34,0.3077,58.03
train/train/photography_91172.jpg,photography_91172.jpg,train,0,orange|white,1,white,17.91,0.2303,48.58
train/train/industrial_21276.jpg,industrial_21276.jpg,val,0,orange|white|yellow,2,white,21.33,0.3786,51.95
train/train/industrial_21303.jpg,industrial_21303.jpg,train,0,orange|white|yellow,2,white,26.02,0.3967,60.44
train/train/industrial_21304.jpg,industrial_21304.jpg,train,0,orange|white|yellow,2,white,28.63,0.402,65.15
train/train/industrial_21361.jpg,industrial_21361.jpg,train,0,orange|white|yellow,2,white,18.73,0.3157,46.57
val/val/industrial_21365.jpg,industrial_21365.jpg,train,0,orange|white|yellow,2,white,19.93,0.3247,49.72
train/train/photography_104576.jpg,photography_104576.jpg,train,0,orange|white|yellow,2,white,21.05,0.2852,50.85
train/train/photography_104888.jpg,photography_104888.jpg,val,0,orange|white|yellow,2,white,21.33,0.3786,51.95
train/train/photography_104987.jpg,photography_104987.jpg,train,0,orange|white|yellow,2,white,26.02,0.3967,60.44
val/val/photography_104988.jpg,photography_104988.jpg,train,0,orange|white|yellow,2,white,28.63,0.402,65.15
train/train/photography_105150.jpg,photography_105150.jpg,train,0,orange|white|yellow,2,white,18.73,0.3157,46.57
train/train/photography_105155.jpg,photography_105155.jpg,train,0,orange|white|yellow,2,white,23.82,0.3607,51.57
train/train/photography_105160.jpg,photography_105160.jpg,train,0,orange|white|yellow,2,white,19.93,0.3247,49.72
val/val/industrial_21360.jpg,industrial_21360.jpg,train,0,pink|red,2,,21.43,0.5068,28.2
train/train/industrial_21515.jpg,industrial_21515.jpg,val,0,pink|red,2,,28.44,0.4793,41.42
test/industrial_21516.jpg,industrial_21516.jpg,train,0,pink|red,2,,38.49,0.6667,46.7
train/train/photography_105130.jpg,photography_105130.jpg,train,0,pink|red,2,,21.43,0.5068,28.2
test/photography_105781.jpg,photography_105781.jpg,train,0,pink|red,2,,22.98,0.354,36.84
train/train/photography_57020.jpg,photography_57020.jpg,train,0,pink|red,2,,30.51,0.5176,59.46
train/train/industrial_21514.jpg,industrial_21514.jpg,train,0,red,1,,43.02,0.6708,53.23
train/train/photography_103136.jpg,photography_103136.jpg,val,0,red,1,,9.06,0.3796,30.79
train/train/photography_105647.jpg,photography_105647.jpg,train,0,red,1,,13.3,0.3679,52.0
