cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
80,black|red|yellow,3,2,black,2,2,0,0,15.365,0.305,0.2833,0.006,41.195
81,gray|red,2,1,gray,2,1,0,1,13.515,0.215,0.2764,0.0613,46.935
81,black|orange|white,3,1,black|white,2,1,1,0,9.49,0.82,0.2112,0.014,35.325
81,black|green|white,3,1,black|white,2,2,0,0,13.69,1.68,0.2182,0.0078,45.18
81,brown|orange,2,2,,2,2,0,0,23.855,3.245,0.3921,0.0317,49.085
81,black|brown|red,3,2,black,2,2,0,0,11.64,0.27,0.3266,0.0964,36.6
81,black|red|white,3,1,black|white,2,2,0,0,23.555,11.085,0.2915,0.1051,85.78
81,black|brown|white,3,1,black|white,2,1,1,0,13.375,2.555,0.3551,0.0707,44.14
81,brown|gray,2,1,gray,2,1,0,1,12.48,2.86,0.2574,0.04,39.61
82,blue|brown|orange,3,3,,2,1,1,0,28.43,5.19,0.467,0.0209,63.7
82,brown|gray,2,1,gray,2,1,1,0,11.97,2.66,0.2452,0.0457,41.68
82,black|cyan|yellow,3,2,black,2,2,0,0,29.325,1.385,0.4526,0.0048,103.39
82,cyan|gray|orange,3,2,gray,2,2,0,0,12.74,1.63,0.2243,0.0212,49.285
82,blue|red|white,3,2,white,2,2,0,0,21.74,3.18,0.3082,0.0471,83.28
82,brown|white|yellow,3,2,white,2,0,2,0,22.515,0.465,0.3618,0.0485,51.52
82,blue|cyan|white,3,2,white,2,2,0,0,16.715,2.955,0.2626,0.0105,52.63
82,orange|pink|red,3,3,,2,1,1,0,27.95,3.97,0.4128,0.0572,78.37
82,gray|green|red,3,2,gray,2,1,1,0,24.945,1.685,0.3725,0.026,81.07
82,green|red|yellow,3,3,,2,1,0,1,47.24,5.24,0.7431,0.0741,97.71
82,blue|white|yellow,3,2,white,2,2,0,0,24.9,0.25,0.3594,0.007,84.475
82,gray|green|orange,3,2,gray,2,2,0,0,24.195,3.065,0.3528,0.0106,72.605
82,cyan|gray|white,3,1,gray|white,2,2,0,0,19.09,2.45,0.2912,0.0147,76.065
82,brown|gray|yellow,3,2,gray,2,2,0,0,19.93,6.17,0.3196,0.0824,46.53
83,blue|gray|white,3,1,gray|white,2,2,0,0,17.655,4.645,0.2589,0.0449,60.705
83,blue|green,2,2,,2,0,1,1,20.86,2.34,0.5876,0.0881,45.31
83,brown|red|white,3,2,white,2,1,0,1,10.445,0.835,0.2875,0.0276,35.575
83,gray|green|yellow,3,2,gray,2,1,0,1,23.545,3.245,0.4103,0.0368,65.8
83,red,1,1,,2,1,1,0,53.205,2.695,0.8306,0.0443,79.44
83,black|brown|yellow,3,2,black,2,2,0,0,10.33,1.54,0.3592,0.1116,48.72
83,orange|white|yellow,3,2,white,2,1,1,0,24.205,12.405,0.3124,0.114,47.885
83,black|orange|red,3,2,black,2,2,0,0,24.22,1.38,0.3796,0.0479,68.09
83,blue,1,1,,2,0,1,1,17.35,8.71,0.5234,0.1812,56.3
83,gray|orange|white,3,1,gray|white,2,1,0,1,12.56,0.69,0.1968,0.0031,35.99
83,blue|brown|yellow,3,3,,2,2,0,0,20.745,0.995,0.5425,0.0263,42.435
83,gray|orange|yellow,3,2,gray,2,1,1,0,15.84,2.22,0.2904,0.0442,51.56
83,orange|white,2,1,white,2,1,0,1,13.7,1.96,0.2207,0.0069,56.845
83,blue|yellow,2,2,,2,1,1,0,37.36,18.89,0.6238,0.0774,80.675
83,black|gray,2,0,black|gray,2,1,1,0,9.535,1.355,0.2244,0.0016,40.49
83,brown|gray,2,1,gray,2,1,1,0,12.45,2.32,0.2936,0.0113,30.12
83,blue|brown|orange,3,3,,2,2,0,0,16.78,0.0,0.4257,0.0,46.58
83,orange|red|white,3,2,white,2,2,0,0,21.84,2.53,0.3192,0.0289,60.87
83,black|blue|purple,3,2,black,2,2,0,0,19.835,6.095,0.3098,0.0575,44.885
83,blue|pink,2,2,,2,2,0,0,14.135,0.835,0.5449,0.1156,60.12
83,black|brown|purple,3,2,black,2,2,0,0,16.375,0.785,0.3535,0.0029,41.96
83,black|cyan,2,1,black,2,2,0,0,9.935,0.745,0.3259,0.0249,59.625
84,blue|gray,2,1,gray,2,0,1,1,18.515,2.465,0.3065,0.0232,43.945
84,black|blue|gray,3,1,black|gray,2,1,1,0,16.205,2.375,0.2784,0.0035,43.405
84,orange|red,2,2,,2,2,0,0,32.305,0.695,0.5088,0.0372,51.1
84,green|white,2,1,white,2,2,0,0,25.72,0.94,0.408,0.0453,54.715
84,orange|red|white,3,2,white,2,2,0,0,29.04,4.16,0.3825,0.016,101.765
84,gray|green|yellow,3,2,gray,2,2,0,0,22.1,0.34,0.324,0.035,47.935
84,green|yellow,2,2,,2,1,1,0,28.855,6.455,0.4633,0.0318,57.67
84,cyan|green|red,3,3,,2,0,1,1,30.11,0.81,0.4893,0.0539,98.8
84,blue|orange|yellow,3,3,,2,2,0,0,25.335,0.855,0.4115,0.0198,71.045
84,cyan,1,1,,2,2,0,0,25.465,1.765,0.4315,0.0353,88.83
84,blue|cyan|green,3,3,,2,1,1,0,21.15,4.36,0.4344,0.1431,63.795
84,brown|green|red,3,3,,2,2,0,0,23.645,1.565,0.5644,0.0007,70.93
84,blue|brown|gray,3,2,gray,2,2,0,0,18.58,0.16,0.3908,0.0002,59.465
85,gray|orange,2,1,gray,2,2,0,0,10.59,0.0,0.2093,0.0,42.11
85,blue|red|white,3,2,white,2,2,0,0,13.45,0.0,0.3268,0.0,30.45
85,gray|green|orange,3,2,gray,2,2,0,0,17.98,0.0,0.3088,0.0,42.81
85,brown|gray|purple,3,2,gray,2,2,0,0,20.04,0.0,0.2867,0.0,38.29
85,black|brown|orange,3,2,black,2,2,0,0,14.18,0.0,0.2553,0.0,43.25
85,brown|orange|purple,3,3,,2,0,1,1,19.69,2.25,0.3963,0.0554,44.18
85,black|pink|red,3,2,black,2,2,0,0,19.245,1.655,0.3932,0.0159,67.32
85,brown|magenta|red,3,3,,2,0,2,0,14.125,0.025,0.3589,0.0035,35.085
85,gray|red,2,1,gray,2,2,0,0,12.895,0.625,0.2634,0.0164,34.48
85,gray|pink|red,3,2,gray,2,2,0,0,13.69,0.38,0.3082,0.0403,34.4
85,purple|red,2,2,,2,0,2,0,11.255,0.255,0.3432,0.005,30.13
85,black|purple|red,3,2,black,2,0,2,0,10.66,0.14,0.3272,0.0025,29.095
85,green|magenta|purple,3,3,,2,2,0,0,19.065,0.095,0.3982,0.0007,41.48
85,blue|brown|green,3,3,,2,0,2,0,15.38,3.6,0.4006,0.0239,39.03
85,black|red|yellow,3,2,black,2,2,0,0,14.885,5.125,0.3439,0.0453,42.23
85,green|magenta|pink,3,3,,2,2,0,0,35.325,2.105,0.5552,0.0252,74.005
85,green|pink,2,2,,2,1,1,0,33.97,5.11,0.4957,0.0465,71.11
85,gray|green|white,3,1,gray|white,2,1,1,0,17.42,0.29,0.2735,0.0346,44.85
85,gray|red|white,3,1,gray|white,2,2,0,0,19.84,5.3,0.2799,0.0855,57.415
85,brown|gray|orange,3,2,gray,2,2,0,0,16.355,2.815,0.3513,0.103,49.28
85,brown|orange,2,2,,2,0,0,2,19.55,0.0,0.4346,0.0,42.23
86,gray|green|red,3,2,gray,2,2,0,0,23.77,0.0,0.4146,0.0,46.52
86,blue|magenta|purple,3,3,,2,2,0,0,18.63,0.0,0.2805,0.0,37.02
86,brown|gray|red,3,2,gray,2,1,1,0,12.1,2.08,0.2935,0.0363,37.18
86,brown|orange|red,3,3,,2,2,0,0,20.315,2.475,0.4318,0.0393,52.08
86,brown|green,2,2,,2,1,1,0,20.695,4.055,0.4471,0.0468,38.1
86,red,1,1,,2,1,0,1,18.945,8.365,0.5492,0.0679,51.985
86,blue|gray,2,1,gray,2,2,0,0,13.555,0.655,0.2867,0.001,40.19
86,blue|brown|gray,3,2,gray,2,1,0,1,12.3,1.81,0.3334,0.0105,38.815
86,blue|cyan|gray,3,2,gray,2,0,2,0,16.44,1.51,0.3453,0.0082,43.155
86,brown|cyan|green,3,3,,2,2,0,0,18.355,0.065,0.3798,0.003,40.185
86,blue|gray|pink,3,2,gray,2,2,0,0,10.515,0.375,0.3107,0.0013,30.89
86,blue|yellow,2,2,,2,0,0,2,21.12,0.35,0.4484,0.0068,44.91
87,brown|orange|yellow,3,3,,2,2,0,0,21.475,1.475,0.4978,0.099,47.435
87,gray|pink|red,3,2,gray,2,2,0,0,14.86,0.0,0.3421,0.0,31.65
87,brown|orange|red,3,3,,2,2,0,0,27.495,10.035,0.44,0.1281,47.725
87,brown|red|white,3,2,white,2,2,0,0,23.7,0.94,0.4626,0.0007,73.23
87,brown|green|orange,3,3,,2,2,0,0,17.33,0.69,0.3729,0.0374,51.3
87,brown|gray|green,3,2,gray,2,2,0,0,20.95,6.29,0.3762,0.0234,43.515
87,gray|green|orange,3,2,gray,2,1,1,0,20.13,0.68,0.2842,0.0123,47.12
87,blue|gray|orange,3,2,gray,2,2,0,0,14.5,0.61,0.2921,0.0,34.085
88,blue|gray|green,3,2,gray,2,2,0,0,19.61,0.0,0.4063,0.0,43.82
88,brown,1,1,,2,2,0,0,17.525,2.065,0.5923,0.0527,39.675
88,gray|green|yellow,3,2,gray,2,1,1,0,16.705,0.625,0.2865,0.0086,37.715
88,black|blue|gray,3,1,black|gray,2,2,0,0,11.26,0.42,0.233,0.0423,37.965
88,black|gray|orange,3,1,black|gray,2,2,0,0,12.325,1.225,0.2574,0.0122,42.04
88,black|brown|orange,3,2,black,2,2,0,0,12.63,0.56,0.2651,0.0126,39.69
88,brown|green|orange,3,3,,2,0,0,2,14.84,2.71,0.4504,0.0801,43.38
88,brown|gray|green,3,2,gray,2,2,0,0,18.5,3.92,0.4364,0.0382,52.915
88,brown|cyan|orange,3,3,,2,2,0,0,14.305,1.225,0.4037,0.0309,41.91
88,blue|cyan|green,3,3,,2,0,0,2,10.33,0.0,0.4147,0.0,29.57
89,magenta|purple|red,3,3,,2,2,0,0,21.125,5.185,0.4234,0.0301,33.97
89,gray|orange,2,1,gray,2,1,1,0,23.1,5.03,0.3715,0.0746,49.24
89,black|brown|red,3,2,black,2,2,0,0,16.12,1.93,0.3887,0.0427,38.41
89,brown|gray|green,3,2,gray,2,2,0,0,11.83,0.0,0.3369,0.0,34.85
89,blue|orange|red,3,3,,2,2,0,0,24.615,5.595,0.4644,0.1165,63.655
89,blue|purple,2,2,,2,2,0,0,20.04,0.28,0.4178,0.1383,44.465
89,brown|orange|yellow,3,3,,2,0,2,0,24.75,0.0,0.512,0.0,60.24
89,blue|pink|white,3,2,white,2,1,1,0,18.875,2.255,0.2632,0.0579,44.035
89,blue|purple|white,3,2,white,2,1,0,1,17.475,0.695,0.2816,0.0073,36.9
89,magenta|orange|red,3,3,,2,2,0,0,13.3,1.91,0.3668,0.0388,41.145
89,blue|brown|orange,3,3,,2,1,1,0,26.305,0.075,0.4293,0.0373,68.845
90,brown|white|yellow,3,2,white,2,1,0,1,17.965,0.245,0.382,0.028,43.215
90,blue|brown|white,3,2,white,2,2,0,0,16.205,2.865,0.3281,0.0338,44.73
90,orange|white|yellow,3,2,white,2,2,0,0,19.54,2.01,0.3378,0.0254,47.16
90,black|blue,2,1,black,2,2,0,0,10.125,0.355,0.2773,0.0312,32.03
90,magenta|pink|red,3,3,,2,0,2,0,31.71,1.54,0.5,0.0339,53.065
90,cyan|green|yellow,3,3,,2,2,0,0,27.25,1.56,0.4922,0.1033,90.525
90,blue|red|white,3,2,white,2,1,0,1,14.88,0.54,0.2595,0.0013,38.245
90,gray|orange|yellow,3,2,gray,2,2,0,0,20.69,4.75,0.3386,0.0687,42.95
90,pink|red,2,2,,2,0,2,0,19.565,4.335,0.3485,0.0062,33.085
90,blue|cyan|gray,3,2,gray,2,1,1,0,14.25,1.46,0.2827,0.0146,48.945
90,gray|red|yellow,3,2,gray,2,1,0,1,12.98,1.66,0.3079,0.0173,35.48
91,gray|red|yellow,3,2,gray,2,0,0,2,15.74,0.0,0.3011,0.0,41.07
91,blue|gray|yellow,3,2,gray,2,2,0,0,11.4,0.14,0.3246,0.0054,38.08
91,orange|purple|yellow,3,3,,2,2,0,0,21.3,1.54,0.3719,0.0116,46.245
91,pink|red|white,3,2,white,2,2,0,0,14.385,0.585,0.292,0.06,36.635
91,orange|red|white,3,2,white,2,2,0,0,17.88,2.88,0.2919,0.0572,44.625
91,brown|white|yellow,3,2,white,2,0,2,0,15.04,0.0,0.4289,0.0,39.35
91,black|brown|yellow,3,2,black,2,1,0,1,15.835,0.085,0.3291,0.0089,32.505
91,gray|orange,2,1,gray,2,1,1,0,14.96,1.86,0.2295,0.043,39.385
91,blue|gray,2,1,gray,2,1,1,0,10.985,1.945,0.3253,0.0803,33.145
91,brown|green|orange,3,3,,2,2,0,0,18.31,0.0,0.4545,0.0,48.33
91,gray|green|red,3,2,gray,2,0,2,0,15.49,0.0,0.4247,0.0,42.17
91,orange|pink|red,3,3,,2,1,1,0,15.065,0.215,0.3995,0.0602,39.315
91,blue|magenta,2,2,,2,2,0,0,25.98,0.0,0.3939,0.0,54.04
91,green,1,1,,2,2,0,0,20.18,5.03,0.3246,0.0071,37.095
91,magenta|pink|purple,3,3,,2,0,2,0,15.435,1.535,0.4592,0.0091,37.57
91,blue|white,2,1,white,2,1,1,0,15.5,1.81,0.3715,0.0398,37.43
91,blue|purple|white,3,2,white,2,1,0,1,16.805,0.645,0.3144,0.0354,39.59
91,blue|brown|white,3,2,white,2,2,0,0,15.74,1.75,0.3006,0.0498,43.82
91,blue|cyan|gray,3,2,gray,2,1,1,0,13.99,2.14,0.3244,0.0211,45.405
91,blue|brown|orange,3,3,,2,2,0,0,20.045,1.165,0.3888,0.011,52.96
91,gray|orange|yellow,3,2,gray,2,2,0,0,19.22,1.43,0.3212,0.0112,40.45
92,pink|red|white,3,2,white,2,1,0,1,12.605,2.275,0.2111,0.001,32.665
92,brown|orange,2,2,,2,1,1,0,27.22,2.36,0.5604,0.0741,63.32
92,black|blue|brown,3,2,black,2,1,1,0,10.85,1.32,0.3009,0.0256,32.175
92,blue|brown|purple,3,3,,2,1,0,1,29.615,0.275,0.5754,0.0328,56.63
92,brown|red,2,2,,2,2,0,0,14.8,0.37,0.3757,0.0079,30.96
92,blue|gray|purple,3,2,gray,2,1,1,0,19.035,0.395,0.4083,0.0176,35.1
93,gray|green|red,3,2,gray,2,2,0,0,36.255,2.425,0.5119,0.0105,101.22
93,blue|cyan|orange,3,3,,2,2,0,0,30.075,9.885,0.6845,0.0665,110.94
93,blue|brown|white,3,2,white,2,2,0,0,17.435,5.875,0.4041,0.1087,52.865
93,cyan|gray|white,3,1,gray|white,2,1,1,0,13.395,0.295,0.3211,0.0503,52.37
93,red|yellow,2,2,,2,1,0,1,52.115,21.415,0.6098,0.1098,91.29
93,brown|red|yellow,3,3,,2,2,0,0,55.385,1.865,0.7201,0.0274,140.87
93,green|red|yellow,3,3,,2,1,1,0,57.86,1.1,0.7214,0.0234,144.085
93,blue|red|yellow,3,3,,2,1,0,1,55.96,6.46,0.6799,0.0852,151.63
93,purple|yellow,2,2,,2,2,0,0,50.985,12.535,0.6126,0.0891,128.12
93,brown|green|orange,3,3,,2,0,1,1,17.975,0.365,0.3685,0.0894,40.81
93,blue|white|yellow,3,2,white,2,0,2,0,21.685,0.675,0.3133,0.0552,58.92
93,black|gray|red,3,1,black|gray,2,2,0,0,12.835,2.635,0.2828,0.0165,53.29
93,brown|gray|white,3,1,gray|white,2,1,0,1,17.29,3.33,0.342,0.1171,54.22
93,brown|orange|white,3,2,white,2,1,1,0,22.035,0.685,0.3966,0.0184,57.21
93,black|green|orange,3,2,black,2,1,0,1,11.645,0.115,0.2132,0.0003,35.155
93,pink|red,2,2,,2,1,0,1,36.18,3.28,0.5034,0.0726,51.5
93,gray|green|white,3,1,gray|white,2,1,0,1,14.385,0.945,0.2151,0.028,42.48
93,black|blue|gray,3,1,black|gray,2,2,0,0,14.675,0.005,0.3588,0.059,42.525
93,green|orange|white,3,2,white,2,2,0,0,19.8,1.84,0.2595,0.0211,48.03
93,brown|gray|pink,3,2,gray,2,1,1,0,15.655,0.355,0.3312,0.0007,38.915
93,red|white|yellow,3,2,white,2,2,0,0,22.185,2.405,0.2457,0.0265,66.645
94,blue|yellow,2,2,,2,2,0,0,30.61,3.37,0.4276,0.0251,74.015
94,blue|orange,2,2,,2,2,0,0,30.62,0.76,0.4341,0.0194,74.725
94,blue|orange|yellow,3,3,,2,2,0,0,29.01,1.79,0.4052,0.0141,73.425
94,black|orange,2,1,black,2,2,0,0,19.15,2.97,0.3007,0.045,53.8
94,black|orange|red,3,2,black,2,1,1,0,17.71,0.72,0.3142,0.0037,57.61
94,black|orange|white,3,1,black|white,2,1,1,0,15.045,0.825,0.2615,0.003,40.695
94,black|brown|green,3,2,black,2,2,0,0,14.025,2.225,0.2855,0.0311,41.345
94,brown|gray|green,3,2,gray,2,0,0,2,25.64,12.11,0.377,0.1016,75.97
94,black|blue,2,1,black,2,1,1,0,8.95,1.89,0.4579,0.154,36.545
94,black|blue|orange,3,2,black,2,1,1,0,14.445,1.285,0.3893,0.132,47.515
94,gray|yellow,2,1,gray,2,2,0,0,13.48,0.93,0.192,0.0068,47.315
95,blue|gray|orange,3,2,gray,2,1,1,0,16.97,0.33,0.3026,0.0427,48.4
95,black|blue|purple,3,2,black,2,2,0,0,9.905,1.095,0.3044,0.0519,32.275
95,blue|green|white,3,2,white,2,2,0,0,22.475,5.005,0.3901,0.0285,49.62
95,blue|orange|red,3,3,,2,2,0,0,21.87,2.33,0.388,0.0314,65.015
95,blue|brown|white,3,2,white,2,1,1,0,15.775,2.415,0.3567,0.0005,39.505
95,brown|orange|yellow,3,3,,2,1,0,1,18.555,6.305,0.4454,0.022,45.33
95,blue|orange,2,2,,2,1,0,1,21.395,4.715,0.3558,0.0212,52.905
95,blue|brown|purple,3,3,,2,2,0,0,15.495,0.285,0.3499,0.0142,38.46
95,black|blue|white,3,1,black|white,2,0,2,0,18.675,0.035,0.3036,0.0039,46.975
96,red|white,2,1,white,2,2,0,0,30.39,15.59,0.3206,0.1348,95.48
96,brown|gray,2,1,gray,2,1,1,0,12.395,0.355,0.3017,0.0524,33.89
96,gray|pink,2,1,gray,2,2,0,0,18.43,1.1,0.3419,0.0638,49.595
96,blue|red,2,2,,2,1,0,1,33.085,5.215,0.4985,0.0025,97.385
96,red,1,1,,2,2,0,0,83.505,2.155,0.9055,0.0019,135.27
96,pink|red,2,2,,2,2,0,0,41.76,0.0,0.5961,0.0,67.71
96,cyan|red|white,3,2,white,2,2,0,0,30.74,8.54,0.3763,0.0955,109.805
96,cyan,1,1,,2,1,0,1,26.21,0.17,0.6884,0.0055,96.86
96,gray|red|yellow,3,2,gray,2,0,2,0,21.72,5.86,0.3194,0.0165,66.92
96,gray|yellow,2,1,gray,2,2,0,0,16.895,1.475,0.2952,0.0437,51.42
97,black|gray|orange,3,1,black|gray,2,2,0,0,12.345,1.925,0.2079,0.0055,42.215
97,blue|cyan|gray,3,2,gray,2,1,0,1,15.865,4.255,0.3639,0.0394,46.585
97,green|red|white,3,2,white,2,1,1,0,24.025,2.015,0.3327,0.0329,61.19
97,orange|yellow,2,2,,2,2,0,0,24.32,2.37,0.3625,0.0084,46.185
